month,SPI=-2.0,SPI=-1.5,SPI=-1.0,SPI=+1.0,SPI=+1.5,SPI=+2.0,SPI=+4.0
200.0,20.760865832421224,29.27860286798652,40.070077273597946,110.77693914590722,136.31465664615752,165.30406142893787,165.30406142893787
201.0,20.473939440751053,28.984171533960474,39.79540877736873,110.97791683786082,136.7575296443579,166.04491024260196,166.04491024260196
202.0,20.656985992450497,29.11542591991276,39.82741018192704,109.96198672016708,135.28260396430198,164.02209698152353,164.02209698152353
203.0,22.257791595477144,30.58508008098089,40.942658934107826,106.57389182934018,129.83134287739696,156.08387932162677,156.08387932162677
204.0,23.85163149955955,32.204329481231305,42.46532545758104,106.01406254119048,128.2340565568033,153.21495082783667,153.21495082783667
205.0,24.390533420431076,32.8081934651775,43.121578479106006,106.6807768882172,128.83952314681298,153.72954938259033,153.72954938259033
206.0,24.47978840910478,32.91815226423178,43.25466868281345,106.93082122159265,129.12503175231782,154.05308905601933,154.05308905601933
207.0,23.11075802576289,31.450851284732185,41.75350663449523,106.21974789506123,128.8974757526626,154.4395063984577,154.4395063984577
208.0,24.227082759479224,32.480896359678916,42.57003396115089,104.47858829134898,126.0062096039522,150.16841286341193,150.16841286341193
209.0,24.30133937329309,32.441858348006775,42.3626885387707,102.89846737789662,123.87818495125663,147.40143928361422,147.40143928361422
210.0,24.04548327053841,32.002042011449916,41.67778982250792,100.48032213221202,120.80987976216076,143.58729016225305,143.58729016225305
211.0,23.25947129789878,31.255001882641277,41.044177453147945,101.29249661205435,122.28031769318444,145.8494336610474,145.8494336610474
212.0,23.473389088250308,31.468007693362047,41.23978565522261,101.19491288384937,122.0420050937159,145.4399666468372,145.4399666468372
213.0,22.484132279352586,30.49725851482066,40.372958669202454,101.90232792596703,123.49231719258906,147.7907616540719,147.7907616540719
214.0,22.205399273581605,30.308983199183274,40.34058235575963,103.35474194737631,125.57200607774584,150.61245054438032,150.61245054438032
215.0,21.846106457329544,29.97943562628174,40.08623987287576,104.0179814656601,126.65055727673564,152.190124386482,152.190124386482
