station,timestamp [UTC+0],precipitation [mm per time_step],temperature [degree],sun radiation [W per squared m]
MVE,2018-11-01T00:00:00,5.7,4.2,83.0
MVE,2018-12-01T00:00:00,159.3,0.0,52.0
MVE,2019-01-01T00:00:00,52.1,-4.9,75.0
MVE,2019-02-01T00:00:00,21.0,1.5,136.0
MVE,2019-03-01T00:00:00,61.2,2.4,173.0
MVE,2019-04-01T00:00:00,34.6,5.2,222.0
MVE,2019-05-01T00:00:00,68.1,6.6,246.0
MVE,2019-06-01T00:00:00,76.4,15.6,298.0
MVE,2019-07-01T00:00:00,79.3,16.8,292.0
MVE,2019-08-01T00:00:00,109.2,15.7,251.0
MVE,2019-09-01T00:00:00,10.6,12.2,199.0
MVE,2019-10-01T00:00:00,76.4,9.4,117.0
MVE,2019-11-01T00:00:00,112.2,1.5,67.0
MVE,2019-12-01T00:00:00,142.9,1.1,58.0
MVE,2020-01-01T00:00:00,40.5,0.7,87.0
MVE,2020-02-01T00:00:00,117.2,1.7,105.0
MVE,2020-03-01T00:00:00,73.4,2.0,177.0
MVE,2020-04-01T00:00:00,33.4,8.8,253.0
MVE,2020-05-01T00:00:00,64.1,10.6,273.0
MVE,2020-06-01T00:00:00,95.2,12.1,253.0
MVE,2020-07-01T00:00:00,47.0,16.0,302.0
MVE,2020-08-01T00:00:00,99.7,15.6,243.0
MVE,2020-09-01T00:00:00,41.4,12.1,198.0
MVE,2020-10-01T00:00:00,96.4,5.4,110.0
MVE,2020-11-01T00:00:00,9.2,4.9,98.0
MVE,2020-12-01T00:00:00,55.8,-1.1,51.0
MVE,2021-01-01T00:00:00,152.1,-3.7,63.0
MVE,2021-02-01T00:00:00,39.2,2.1,117.0
MVE,2021-03-01T00:00:00,50.9,1.6,184.0
MVE,2021-04-01T00:00:00,26.7,4.0,247.0
MVE,2021-05-01T00:00:00,143.0,6.5,229.0
MVE,2021-06-01T00:00:00,107.8,14.8,282.0
MVE,2021-07-01T00:00:00,182.1,14.3,249.0
MVE,2021-08-01T00:00:00,60.4,13.7,257.0
MVE,2021-09-01T00:00:00,70.9,12.3,191.0
MVE,2021-10-01T00:00:00,23.7,6.9,147.0
MVE,2021-11-01T00:00:00,21.6,1.9,81.0
MVE,2021-12-01T00:00:00,125.3,-0.6,61.0
MVE,2022-01-01T00:00:00,26.8,-1.0,92.0
MVE,2022-02-01T00:00:00,65.2,0.1,125.0
MVE,2022-03-01T00:00:00,13.0,3.3,199.0
MVE,2022-04-01T00:00:00,52.3,5.5,228.0
MVE,2022-05-01T00:00:00,60.2,12.2,280.0
MVE,2022-06-01T00:00:00,66.7,15.8,277.0
MVE,2022-07-01T00:00:00,54.6,18.0,313.0
MVE,2022-08-01T00:00:00,39.7,16.9,248.0
MVE,2022-09-01T00:00:00,77.2,10.9,184.0
MVE,2022-10-01T00:00:00,92.1,11.3,121.0
MVE,2022-11-01T00:00:00,64.7,3.4,75.0
MVE,2022-12-01T00:00:00,110.7,0.5,50.0
MVE,2023-01-01T00:00:00,54.9,-2.7,71.0
MVE,2023-02-01T00:00:00,3.4,1.0,140.0
MVE,2023-03-01T00:00:00,176.8,2.6,141.0
MVE,2023-04-01T00:00:00,93.4,4.2,191.0
MVE,2023-05-01T00:00:00,29.1,9.9,249.0
MVE,2023-06-01T00:00:00,36.7,15.3,286.0
MVE,2023-07-01T00:00:00,73.7,16.8,285.0
MVE,2023-08-01T00:00:00,75.9,16.3,235.0
MVE,2023-09-01T00:00:00,48.3,14.7,207.0
MVE,2023-10-01T00:00:00,67.5,10.3,127.0
MVE,2023-11-01T00:00:00,247.2,1.0,56.0
MVE,2023-12-01T00:00:00,164.5,0.6,51.0
MVE,2024-01-01T00:00:00,80.6,0.1,68.0
MVE,2024-02-01T00:00:00,55.5,3.1,108.0
MVE,2024-03-01T00:00:00,90.0,3.3,142.0
MVE,2024-04-01T00:00:00,30.9,5.8,201.0
MVE,2024-05-01T00:00:00,95.6,9.0,215.0
MVE,2024-06-01T00:00:00,80.5,13.4,233.0
MVE,2024-07-01T00:00:00,77.8,16.6,283.0
MVE,2024-08-01T00:00:00,50.1,17.4,253.0
MVE,2024-09-01T00:00:00,103.4,10.4,159.0
MVE,2024-10-01T00:00:00,96.4,9.2,110.0
MVE,2024-11-01T00:00:00,71.3,3.3,90.0
MVE,2024-12-01T00:00:00,95.8,-0.4,61.0
MVE,2025-01-01T00:00:00,96.3,0.1,71.0
MVE,2025-02-01T00:00:00,17.4,1.1,116.0
MVE,2025-03-01T00:00:00,12.1,3.7,187.0
MVE,2025-04-01T00:00:00,102.9,7.5,244.0
MVE,2025-05-01T00:00:00,69.7,9.5,241.0
MVE,2025-06-01T00:00:00,77.8,17.0,296.0
MVE,2025-07-01T00:00:00,72.0,14.7,267.0
MVE,2025-08-01T00:00:00,56.2,16.3,250.0
MVE,2025-09-01T00:00:00,73.7,11.1,187.0
MVE,2025-10-01T00:00:00,129.4,6.4,135.0
MVE,2025-11-01T00:00:00,65.4,2.3,84.0
MVE,2025-12-01T00:00:00,20.9,2.3,71.0
MVE,2026-01-01T00:00:00,38.6,-1.6,80.0
MVE,2026-02-01T00:00:00,153.6,1.2,111.0
MVE,2026-03-01T00:00:00,36.2,2.0,184.0
