station,timestamp [UTC+0],precipitation [mm per Hourly],temperature [degree],sun radiation [W per squared m]
MVE,2023-11-26T01:00:00,0.0,-4.3,0
MVE,2023-11-26T02:00:00,0.0,-4.2,0
MVE,2023-11-26T03:00:00,0.0,-4.3,0
MVE,2023-11-26T04:00:00,0.0,-4.5,0
MVE,2023-11-26T05:00:00,0.0,-4.7,0
MVE,2023-11-26T06:00:00,0.0,-4.7,0
MVE,2023-11-26T07:00:00,0.0,-4.5,0
MVE,2023-11-26T08:00:00,0.0,-4.3,39
MVE,2023-11-26T09:00:00,0.0,-4.0,227
MVE,2023-11-26T10:00:00,0.0,-2.7,350
MVE,2023-11-26T11:00:00,0.0,-1.8,432
MVE,2023-11-26T12:00:00,0.0,-1.4,449
MVE,2023-11-26T13:00:00,0.0,-0.9,386
MVE,2023-11-26T14:00:00,0.0,-1.0,296
MVE,2023-11-26T15:00:00,0.0,-1.2,162
MVE,2023-11-26T16:00:00,0.0,-2.2,21
MVE,2023-11-26T17:00:00,0.0,-2.9,0
MVE,2023-11-26T18:00:00,0.0,-3.4,0
MVE,2023-11-26T19:00:00,0.0,-3.8,0
MVE,2023-11-26T20:00:00,0.0,-4.6,0
MVE,2023-11-26T21:00:00,0.0,-4.2,0
MVE,2023-11-26T22:00:00,0.0,-4.7,0
MVE,2023-11-26T23:00:00,0.0,-4.2,0
MVE,2023-11-27T00:00:00,0.0,-3.7,0
MVE,2023-11-27T01:00:00,0.0,-3.4,0
MVE,2023-11-27T02:00:00,0.0,-3.0,0
MVE,2023-11-27T03:00:00,0.0,-2.5,0
MVE,2023-11-27T04:00:00,0.0,-2.5,0
MVE,2023-11-27T05:00:00,0.0,-2.7,0
MVE,2023-11-27T06:00:00,0.0,-2.3,0
MVE,2023-11-27T07:00:00,0.0,-1.6,1
MVE,2023-11-27T08:00:00,0.0,-1.3,35
MVE,2023-11-27T09:00:00,0.0,0.2,208
MVE,2023-11-27T10:00:00,0.0,1.6,201
MVE,2023-11-27T11:00:00,0.0,2.0,171
MVE,2023-11-27T12:00:00,0.0,2.3,102
MVE,2023-11-27T13:00:00,0.0,2.1,60
MVE,2023-11-27T14:00:00,0.0,2.3,48
MVE,2023-11-27T15:00:00,0.0,1.6,26
MVE,2023-11-27T16:00:00,0.0,1.1,3
MVE,2023-11-27T17:00:00,0.0,0.4,0
MVE,2023-11-27T18:00:00,0.6,-0.9,0
MVE,2023-11-27T19:00:00,1.3,-1.3,0
MVE,2023-11-27T20:00:00,1.8,-1.4,0
MVE,2023-11-27T21:00:00,2.1,-1.3,0
MVE,2023-11-27T22:00:00,2.1,-0.8,0
MVE,2023-11-27T23:00:00,0.8,-0.7,0
MVE,2023-11-28T00:00:00,1.2,-0.6,0
MVE,2023-11-28T01:00:00,0.6,-0.9,0
MVE,2023-11-28T02:00:00,1.0,-1.1,0
MVE,2023-11-28T03:00:00,1.0,-0.7,0
MVE,2023-11-28T04:00:00,0.3,-0.6,0
MVE,2023-11-28T05:00:00,0.9,-1.2,0
MVE,2023-11-28T06:00:00,2.6,-1.4,0
MVE,2023-11-28T07:00:00,0.9,-1.4,0
MVE,2023-11-28T08:00:00,0.1,-1.5,20
MVE,2023-11-28T09:00:00,0.0,-1.5,25
MVE,2023-11-28T10:00:00,0.2,-1.9,41
MVE,2023-11-28T11:00:00,0.4,-1.9,50
MVE,2023-11-28T12:00:00,0.1,-1.6,116
MVE,2023-11-28T13:00:00,0.0,-1.4,124
MVE,2023-11-28T14:00:00,0.1,-1.8,67
MVE,2023-11-28T15:00:00,0.2,-2.4,26
MVE,2023-11-28T16:00:00,0.1,-2.3,3
MVE,2023-11-28T17:00:00,0.0,-2.2,0
MVE,2023-11-28T18:00:00,0.0,-2.4,0
MVE,2023-11-28T19:00:00,0.0,-3.8,0
MVE,2023-11-28T20:00:00,0.0,-5.2,0
MVE,2023-11-28T21:00:00,0.0,-5.2,0
MVE,2023-11-28T22:00:00,0.0,-6.4,0
MVE,2023-11-28T23:00:00,0.0,-6.4,0
MVE,2023-11-29T00:00:00,0.0,-7.6,0
MVE,2023-11-29T01:00:00,0.0,-7.1,0
MVE,2023-11-29T02:00:00,0.0,-8.7,0
MVE,2023-11-29T03:00:00,0.0,-8.6,0
MVE,2023-11-29T04:00:00,0.0,-7.6,0
MVE,2023-11-29T05:00:00,0.0,-8.5,0
MVE,2023-11-29T06:00:00,0.0,-8.6,0
MVE,2023-11-29T07:00:00,0.0,-9.1,0
MVE,2023-11-29T08:00:00,0.0,-8.5,26
MVE,2023-11-29T09:00:00,0.0,-6.6,223
MVE,2023-11-29T10:00:00,0.0,-5.3,354
MVE,2023-11-29T11:00:00,0.0,-4.7,428
MVE,2023-11-29T12:00:00,0.0,-4.2,402
MVE,2023-11-29T13:00:00,0.0,-3.7,311
MVE,2023-11-29T14:00:00,0.0,-3.9,187
MVE,2023-11-29T15:00:00,0.0,-4.4,75
MVE,2023-11-29T16:00:00,0.0,-4.7,10
MVE,2023-11-29T17:00:00,0.0,-4.7,0
MVE,2023-11-29T18:00:00,0.0,-4.5,0
MVE,2023-11-29T19:00:00,0.0,-4.5,0
MVE,2023-11-29T20:00:00,0.0,-4.4,0
MVE,2023-11-29T21:00:00,0.0,-3.6,0
MVE,2023-11-29T22:00:00,0.0,-3.4,0
MVE,2023-11-29T23:00:00,0.0,-2.9,0
MVE,2023-11-30T00:00:00,0.0,-2.8,0
MVE,2023-11-30T01:00:00,0.0,-2.2,0
MVE,2023-11-30T02:00:00,0.3,-3.3,0
MVE,2023-11-30T03:00:00,0.8,-3.5,0
MVE,2023-11-30T04:00:00,0.6,-3.6,0
MVE,2023-11-30T05:00:00,0.8,-3.6,0
MVE,2023-11-30T06:00:00,2.1,-3.5,0
MVE,2023-11-30T07:00:00,2.1,-3.4,0
MVE,2023-11-30T08:00:00,2.4,-3.2,2
MVE,2023-11-30T09:00:00,3.5,-2.7,9
MVE,2023-11-30T10:00:00,2.5,-2.6,25
MVE,2023-11-30T11:00:00,2.3,-1.8,40
MVE,2023-11-30T12:00:00,1.2,-1.5,58
MVE,2023-11-30T13:00:00,2.1,-0.3,38
MVE,2023-11-30T14:00:00,1.9,0.3,24
MVE,2023-11-30T15:00:00,1.3,0.5,14
MVE,2023-11-30T16:00:00,0.8,0.5,1
MVE,2023-11-30T17:00:00,0.8,0.8,0
MVE,2023-11-30T18:00:00,0.7,0.8,0
MVE,2023-11-30T19:00:00,1.1,0.9,0
MVE,2023-11-30T20:00:00,0.7,1.1,0
MVE,2023-11-30T21:00:00,0.7,1.0,0
MVE,2023-11-30T22:00:00,0.3,1.1,0
MVE,2023-11-30T23:00:00,0.4,1.1,0
MVE,2023-12-01T00:00:00,0.6,1.3,0
MVE,2023-12-01T01:00:00,0.6,1.2,0
MVE,2023-12-01T02:00:00,0.6,1.3,0
MVE,2023-12-01T03:00:00,1.7,1.1,0
MVE,2023-12-01T04:00:00,1.6,1.0,0
MVE,2023-12-01T05:00:00,2.0,0.7,0
MVE,2023-12-01T06:00:00,1.8,0.3,0
MVE,2023-12-01T07:00:00,1.9,0.1,0
MVE,2023-12-01T08:00:00,2.1,-0.1,3
MVE,2023-12-01T09:00:00,1.0,0.0,26
MVE,2023-12-01T10:00:00,0.8,-0.1,49
MVE,2023-12-01T11:00:00,1.3,-0.2,43
MVE,2023-12-01T12:00:00,0.9,-0.6,66
MVE,2023-12-01T13:00:00,0.8,-0.2,44
MVE,2023-12-01T14:00:00,1.6,-0.5,30
MVE,2023-12-01T15:00:00,1.4,-0.9,12
MVE,2023-12-01T16:00:00,1.9,-1.3,0
MVE,2023-12-01T17:00:00,1.8,-1.3,0
MVE,2023-12-01T18:00:00,2.4,-1.6,0
MVE,2023-12-01T19:00:00,1.5,-1.4,0
MVE,2023-12-01T20:00:00,2.3,-1.9,0
MVE,2023-12-01T21:00:00,1.5,-1.7,0
MVE,2023-12-01T22:00:00,1.3,-2.1,0
MVE,2023-12-01T23:00:00,0.8,-2.4,0
MVE,2023-12-02T00:00:00,0.5,-2.9,0
MVE,2023-12-02T01:00:00,0.4,-3.2,0
MVE,2023-12-02T02:00:00,0.1,-3.3,0
MVE,2023-12-02T03:00:00,0.0,-3.4,0
MVE,2023-12-02T04:00:00,0.0,-2.9,0
MVE,2023-12-02T05:00:00,0.0,-2.6,0
MVE,2023-12-02T06:00:00,0.0,-2.8,0
MVE,2023-12-02T07:00:00,0.1,-2.9,0
MVE,2023-12-02T08:00:00,0.0,-3.0,16
MVE,2023-12-02T09:00:00,0.1,-3.1,28
MVE,2023-12-02T10:00:00,0.0,-2.6,94
MVE,2023-12-02T11:00:00,0.0,-2.4,147
MVE,2023-12-02T12:00:00,0.0,-2.8,159
MVE,2023-12-02T13:00:00,0.0,-2.5,195
MVE,2023-12-02T14:00:00,0.0,-3.0,126
MVE,2023-12-02T15:00:00,0.0,-3.8,49
MVE,2023-12-02T16:00:00,0.0,-4.3,4
MVE,2023-12-02T17:00:00,0.0,-4.7,0
MVE,2023-12-02T18:00:00,0.0,-5.3,0
MVE,2023-12-02T19:00:00,0.0,-5.7,0
MVE,2023-12-02T20:00:00,0.0,-6.4,0
MVE,2023-12-02T21:00:00,0.0,-6.8,0
MVE,2023-12-02T22:00:00,0.0,-7.6,0
MVE,2023-12-02T23:00:00,0.0,-7.6,0
MVE,2023-12-03T00:00:00,0.0,-8.2,0
MVE,2023-12-03T01:00:00,0.0,-8.5,0
MVE,2023-12-03T02:00:00,0.0,-8.6,0
MVE,2023-12-03T03:00:00,0.0,-9.1,0
MVE,2023-12-03T04:00:00,0.0,-8.8,0
MVE,2023-12-03T05:00:00,0.0,-8.4,0
MVE,2023-12-03T06:00:00,0.0,-9.9,0
MVE,2023-12-03T07:00:00,0.0,-10.1,0
MVE,2023-12-03T08:00:00,0.0,-10.2,32
MVE,2023-12-03T09:00:00,0.0,-8.3,200
MVE,2023-12-03T10:00:00,0.0,-7.5,327
MVE,2023-12-03T11:00:00,0.0,-6.9,421
MVE,2023-12-03T12:00:00,0.0,-6.2,442
MVE,2023-12-03T13:00:00,0.0,-5.7,347
MVE,2023-12-03T14:00:00,0.0,-6.1,174
MVE,2023-12-03T15:00:00,0.0,-6.3,36
MVE,2023-12-03T16:00:00,0.0,-7.7,7
MVE,2023-12-03T17:00:00,0.0,-8.4,0
MVE,2023-12-03T18:00:00,0.0,-8.4,0
MVE,2023-12-03T19:00:00,0.0,-8.4,0
MVE,2023-12-03T20:00:00,0.0,-8.5,0
MVE,2023-12-03T21:00:00,0.0,-8.5,0
MVE,2023-12-03T22:00:00,0.0,-8.9,0
MVE,2023-12-03T23:00:00,0.0,-8.5,0
MVE,2023-12-04T00:00:00,0.0,-8.1,0
MVE,2023-12-04T01:00:00,0.0,-7.5,0
MVE,2023-12-04T02:00:00,0.0,-7.2,0
MVE,2023-12-04T03:00:00,0.0,-6.0,0
MVE,2023-12-04T04:00:00,0.0,-4.6,0
MVE,2023-12-04T05:00:00,0.0,-5.1,0
MVE,2023-12-04T06:00:00,0.0,-4.1,0
MVE,2023-12-04T07:00:00,0.0,-3.5,0
